employee_id,department,job_level,employment_type,work_mode,age,tenure_years,annual_salary_usd,workload_score,overtime_hours_month,manager_support_score,promotion_wait_years,promotion_count,training_hours_year,satisfaction_score,engagement_score,performance_score,absenteeism_days_year,attrition
EMP-03781,HR,Manager,Full-time,On-site,34,7.6,110300,5.4,0.9,5.9,6.9,2,7.1,5.2,5.6,7.4,8.7,0
EMP-03782,Customer Success,Mid,Full-time,Hybrid,32,5.2,63700,5.8,12.6,6.2,6.3,1,46.9,4.9,5.4,6.5,5.2,0
EMP-03783,Customer Success,Mid,Full-time,Remote,30,2.9,70100,6.7,19.4,7.6,0.6,0,20.4,6.3,6.4,7.3,6.1,0
EMP-03784,Engineering,Senior,Full-time,On-site,41,4.5,87900,6.1,3.4,7.3,0.1,1,19.5,5.6,5.5,7.5,7.2,0
EMP-03785,Operations,Senior,Full-time,On-site,29,6.2,88500,9.1,25.3,5.7,1.8,1,18.1,4.4,4.8,8.2,13.6,1
EMP-03786,Sales,Senior,Full-time,Hybrid,38,9.1,85600,5.9,17.1,8.5,4.5,2,10.5,7.5,7.9,6.9,3.2,0
EMP-03787,Sales,Entry,Part-time,Hybrid,24,2.2,43200,6.6,12.5,6.6,0.1,0,18.4,6.3,6.2,6.3,5.3,0
EMP-03788,Customer Success,Entry,Part-time,Hybrid,29,3.2,41500,3.8,0.0,9.2,0.1,0,23.8,7.9,6.1,7.4,0.0,0
EMP-03789,Customer Success,Senior,Full-time,On-site,40,6.6,75200,5.1,0.0,9.9,2.0,1,36.4,4.9,8.1,8.9,3.7,0
EMP-03790,Finance,Entry,Full-time,Hybrid,22,0.2,65200,8.2,13.3,6.6,0.1,0,28.7,6.6,5.9,5.7,12.8,0
EMP-03791,Customer Success,Entry,Full-time,On-site,25,1.3,50900,4.9,5.7,5.9,0.1,0,39.0,5.2,5.7,7.1,6.4,0
EMP-03792,Sales,Mid,Full-time,On-site,34,3.1,61500,5.4,3.3,6.9,0.1,0,8.2,7.3,7.6,6.3,9.1,0
EMP-03793,Engineering,Mid,Full-time,On-site,25,3.2,71000,4.4,0.0,6.9,0.1,1,23.9,7.9,6.9,6.0,7.0,0
EMP-03794,Engineering,Senior,Full-time,On-site,36,7.1,93900,9.0,0.0,9.4,3.6,2,30.1,6.0,7.8,7.4,6.9,0
EMP-03795,Finance,Entry,Full-time,On-site,31,2.1,58600,6.0,11.7,3.3,0.1,0,52.9,6.4,5.6,6.1,7.5,1
EMP-03796,Marketing,Senior,Full-time,Hybrid,42,5.6,103800,6.1,17.5,6.6,2.3,1,23.3,4.2,4.8,8.2,4.6,0
EMP-03797,Engineering,Senior,Full-time,On-site,46,9.7,84100,4.7,0.0,6.5,7.8,2,38.2,6.1,6.6,7.1,3.2,0
EMP-03798,Finance,Entry,Part-time,On-site,21,2.6,78400,4.3,0.0,8.9,0.1,0,27.9,6.4,5.9,7.3,9.1,0
EMP-03799,Operations,Mid,Full-time,On-site,27,4.7,58200,5.4,10.4,8.3,0.1,1,8.5,7.4,5.5,7.2,0.0,0
EMP-03800,Engineering,Senior,Full-time,On-site,38,6.6,95100,8.0,6.9,6.6,1.8,1,12.2,7.1,7.5,6.3,7.6,0
EMP-03801,Operations,Mid,Full-time,Hybrid,41,6.9,48700,8.9,26.7,8.3,4.0,2,16.0,6.5,6.5,8.6,5.4,0
EMP-03802,Engineering,Mid,Full-time,Hybrid,32,3.9,75600,6.3,10.4,6.1,2.5,1,13.2,6.9,4.3,6.4,1.6,0
EMP-03803,Operations,Mid,Full-time,Remote,36,7.6,56700,5.3,6.9,8.2,6.2,2,13.3,6.9,7.4,7.6,7.1,0
EMP-03804,Finance,Senior,Full-time,Hybrid,39,9.2,80700,5.3,0.0,7.6,6.9,2,39.7,6.7,7.4,10.0,4.2,0
EMP-03805,Finance,Entry,Full-time,Hybrid,21,0.8,63200,7.4,12.2,8.3,0.1,1,23.0,6.5,6.4,8.1,6.7,0
EMP-03806,Engineering,Mid,Full-time,Hybrid,32,2.3,66900,7.3,9.1,9.8,0.1,0,20.0,7.1,7.0,6.9,8.1,0
EMP-03807,Operations,Senior,Full-time,Hybrid,29,5.9,102300,4.0,8.7,6.0,1.6,1,44.3,6.3,5.1,7.6,1.6,0
EMP-03808,Customer Success,Senior,Full-time,On-site,42,7.5,84400,8.0,15.6,3.8,6.7,3,21.1,5.5,5.7,9.6,9.3,1
EMP-03809,Customer Success,Entry,Full-time,Hybrid,21,0.2,43700,5.8,9.9,7.3,0.1,0,13.8,6.9,7.7,6.5,4.5,0
EMP-03810,Operations,Entry,Full-time,Hybrid,25,3.0,30000,6.6,14.5,2.6,0.1,0,16.9,6.6,5.0,3.8,11.5,0
EMP-03811,Sales,Mid,Full-time,On-site,32,4.8,71000,7.6,11.8,4.3,2.2,1,24.1,6.9,5.4,8.2,5.2,1
EMP-03812,Operations,Mid,Full-time,Hybrid,40,6.4,60900,6.9,18.3,8.7,1.9,1,20.5,6.3,6.8,6.4,3.9,0
EMP-03813,Engineering,Entry,Full-time,On-site,29,1.1,45600,6.3,8.3,5.4,0.1,0,34.6,6.2,4.8,5.7,9.2,0
EMP-03814,HR,Mid,Full-time,On-site,26,3.7,59600,6.1,4.4,6.5,0.1,1,21.7,7.6,6.7,5.4,7.8,0
EMP-03815,Sales,Mid,Full-time,Remote,28,3.9,65100,8.3,14.3,9.9,0.2,2,12.3,7.5,6.2,6.3,8.5,1
EMP-03816,Operations,Entry,Full-time,On-site,31,3.4,57500,7.0,8.3,6.5,0.5,0,28.1,6.6,8.4,7.3,12.9,0
EMP-03817,Engineering,Entry,Full-time,On-site,30,1.3,48900,8.4,20.3,5.9,0.1,1,31.8,4.6,4.3,5.8,12.7,1
EMP-03818,Customer Success,Mid,Full-time,Hybrid,30,2.4,87900,7.8,17.4,6.9,0.1,1,32.6,3.5,5.8,5.8,3.4,1
EMP-03819,Operations,Entry,Part-time,On-site,24,0.2,39900,5.5,3.4,7.5,0.1,0,43.1,5.6,4.6,5.1,1.3,1
EMP-03820,Sales,Senior,Full-time,On-site,36,7.0,92700,6.3,18.9,7.0,6.2,2,33.6,6.6,6.0,7.4,5.4,0
EMP-03821,Engineering,Entry,Full-time,Remote,21,0.9,53100,6.9,10.4,7.1,0.1,1,23.6,6.5,6.7,7.2,3.4,0
EMP-03822,Sales,Entry,Full-time,Hybrid,27,0.2,52900,4.9,0.0,6.1,0.1,0,24.3,7.6,8.4,5.9,6.6,0
EMP-03823,Finance,Senior,Full-time,On-site,46,10.0,95800,6.9,10.1,4.9,8.1,3,47.9,5.1,4.3,5.2,13.0,1
EMP-03824,Engineering,Mid,Full-time,Hybrid,33,5.4,75100,6.5,9.8,7.1,3.5,2,21.8,6.5,6.3,6.8,7.0,0
EMP-03825,Engineering,Mid,Full-time,Remote,23,2.1,70500,5.4,13.6,8.5,0.1,1,23.9,6.4,4.5,7.7,6.3,0
EMP-03826,Finance,Mid,Full-time,Remote,31,2.0,63000,6.0,3.9,8.9,0.1,0,16.6,6.2,7.0,5.5,6.2,0
EMP-03827,Finance,Mid,Full-time,On-site,37,6.6,75600,3.8,9.4,6.4,4.2,2,15.3,6.4,5.5,6.2,1.4,0
EMP-03828,Marketing,Mid,Full-time,Hybrid,36,7.2,68900,4.9,13.6,7.7,3.8,2,15.3,6.5,3.5,7.0,4.7,0
EMP-03829,Sales,Senior,Full-time,Hybrid,41,6.4,96900,6.9,17.2,9.1,4.6,1,23.5,6.1,6.2,7.9,9.1,0
EMP-03830,Finance,Mid,Full-time,Hybrid,39,5.7,76300,3.4,5.7,5.9,3.3,2,32.3,6.3,7.2,6.3,2.1,0
EMP-03831,Marketing,Mid,Full-time,Hybrid,29,2.9,71100,3.1,10.4,7.7,0.1,1,13.3,7.0,7.1,7.2,4.5,0
EMP-03832,Finance,Senior,Full-time,On-site,46,7.9,87700,6.8,4.6,8.1,5.1,2,19.0,7.3,6.2,6.2,8.3,0
EMP-03833,Operations,Mid,Full-time,On-site,32,3.0,75300,8.6,21.9,10.0,0.1,0,43.6,4.8,7.1,8.5,15.9,0
EMP-03834,Engineering,Mid,Part-time,Remote,38,3.7,69500,5.5,9.2,8.1,1.9,1,20.6,6.5,6.3,6.2,10.9,0
EMP-03835,Marketing,Mid,Full-time,Hybrid,32,2.8,38200,6.5,0.0,7.0,0.1,0,19.3,5.4,6.4,9.0,5.8,0
EMP-03836,Engineering,Entry,Full-time,Hybrid,35,0.9,33600,5.3,0.0,9.3,0.1,1,22.4,7.9,8.3,8.7,1.0,0
EMP-03837,Customer Success,Entry,Full-time,Remote,27,1.4,31900,5.2,2.2,6.7,0.1,0,37.5,7.5,7.1,6.7,4.5,0
EMP-03838,Customer Success,Senior,Full-time,On-site,35,5.6,99000,5.6,1.4,6.1,0.3,1,22.5,5.4,6.4,6.5,7.8,0
EMP-03839,Engineering,Mid,Full-time,Hybrid,33,4.3,57800,7.7,2.4,5.9,1.4,1,18.7,6.6,4.3,6.4,0.0,0
EMP-03840,Engineering,Mid,Full-time,Hybrid,33,5.5,74300,4.9,3.5,6.5,2.2,2,12.2,7.3,8.5,8.0,5.6,0
EMP-03841,Engineering,Senior,Full-time,Hybrid,40,8.4,103900,6.0,0.3,8.9,4.1,2,42.4,8.2,8.1,8.2,5.9,0
EMP-03842,Sales,Senior,Full-time,Hybrid,33,5.4,91100,5.9,6.1,8.0,1.1,1,54.2,8.3,7.2,7.4,0.9,0
EMP-03843,Marketing,Senior,Full-time,On-site,38,8.9,75700,7.3,0.9,4.9,5.9,3,45.9,7.1,5.3,8.6,2.2,0
EMP-03844,Sales,Mid,Full-time,Remote,34,4.4,66700,4.9,0.1,9.3,0.1,1,16.8,7.5,5.0,10.0,9.2,0
EMP-03845,Finance,Mid,Full-time,Hybrid,30,4.1,49100,7.2,5.7,6.4,0.1,1,27.8,8.1,7.1,7.7,11.8,0
EMP-03846,Operations,Senior,Full-time,Hybrid,36,4.8,76100,5.9,19.4,8.4,1.3,1,26.3,7.2,6.3,7.4,6.4,0
EMP-03847,Engineering,Mid,Full-time,On-site,30,4.6,64600,6.6,8.6,7.3,2.2,2,22.7,7.1,7.6,7.1,5.2,0
EMP-03848,Sales,Mid,Full-time,Hybrid,34,5.3,69500,8.5,19.1,6.8,4.4,1,23.6,4.4,6.3,7.5,8.0,1
EMP-03849,Finance,Senior,Full-time,Remote,43,5.5,108300,5.0,0.0,8.5,6.1,1,39.7,8.1,8.2,5.8,5.6,0
EMP-03850,Engineering,Mid,Full-time,Hybrid,27,3.5,73500,5.4,6.6,6.3,3.0,1,3.7,6.5,5.5,7.2,7.0,0
EMP-03851,Finance,Mid,Full-time,Hybrid,32,3.1,78600,7.0,22.3,4.0,0.4,1,27.3,6.1,6.4,3.8,10.6,0
EMP-03852,Engineering,Senior,Full-time,Hybrid,43,6.5,90400,5.9,6.6,8.1,1.5,2,15.0,7.1,7.1,8.4,9.3,0
EMP-03853,HR,Mid,Full-time,Hybrid,35,3.3,61900,4.1,6.7,6.8,1.4,1,28.3,7.0,6.3,5.7,3.5,0
EMP-03854,HR,Senior,Full-time,Hybrid,29,6.7,111200,9.1,20.1,7.8,2.0,1,16.9,5.1,5.0,9.1,15.8,1
EMP-03855,Sales,Mid,Full-time,Hybrid,32,2.8,56700,4.1,0.8,4.0,0.6,0,25.5,6.2,5.3,7.3,9.0,0
EMP-03856,Customer Success,Mid,Full-time,Hybrid,36,4.2,69600,7.8,15.9,5.3,0.1,1,25.3,4.8,4.5,7.9,10.1,0
EMP-03857,Marketing,Mid,Full-time,Hybrid,34,3.3,73600,6.4,4.5,5.8,0.1,0,30.4,6.8,6.4,8.8,0.9,0
EMP-03858,Finance,Manager,Full-time,Hybrid,40,9.1,121800,6.0,8.8,8.2,5.5,3,13.6,6.5,5.0,6.7,3.6,0
EMP-03859,HR,Entry,Full-time,Hybrid,27,1.7,54600,6.1,4.2,8.6,0.8,0,63.8,5.7,7.4,6.4,3.6,0
EMP-03860,Operations,Mid,Full-time,Hybrid,39,6.2,69200,5.8,10.6,7.8,2.4,1,9.2,7.4,8.0,7.8,0.9,1
EMP-03861,Operations,Senior,Full-time,On-site,40,10.6,85000,7.0,4.9,6.8,10.0,3,24.0,4.7,4.2,5.9,7.4,1
EMP-03862,Customer Success,Senior,Full-time,Remote,34,4.7,94800,10.0,17.0,6.9,1.5,1,19.5,5.4,5.6,5.4,11.5,1
EMP-03863,Customer Success,Senior,Full-time,On-site,34,5.7,86400,8.2,18.7,7.6,3.0,2,29.2,4.2,4.0,7.0,10.4,1
EMP-03864,Engineering,Entry,Full-time,Hybrid,24,3.0,40400,9.5,25.4,5.2,0.1,0,30.7,4.0,3.0,6.2,8.5,1
EMP-03865,Operations,Senior,Full-time,On-site,43,8.0,77000,6.5,20.3,7.3,3.7,3,16.2,4.6,7.2,9.3,10.0,0
EMP-03866,Customer Success,Entry,Full-time,On-site,24,3.2,48900,10.0,28.1,6.4,1.8,0,34.3,4.9,5.5,7.2,6.4,0
EMP-03867,Marketing,Senior,Full-time,Remote,34,8.9,73100,5.9,7.7,6.5,7.9,2,39.0,5.3,6.6,9.3,4.0,0
EMP-03868,Sales,Mid,Full-time,Remote,34,4.7,53600,5.4,5.8,9.4,0.2,2,0.0,7.5,7.1,8.1,1.6,0
EMP-03869,Operations,Senior,Full-time,Remote,36,4.9,63300,6.6,11.3,4.4,1.2,1,28.0,6.2,5.2,5.0,8.9,0
EMP-03870,Finance,Entry,Full-time,Hybrid,27,4.4,48800,6.2,7.5,6.8,0.9,2,26.8,8.0,5.7,8.2,8.2,0
EMP-03871,Customer Success,Mid,Full-time,Hybrid,40,4.7,62700,9.0,16.4,5.3,0.1,1,17.7,4.7,7.0,7.1,10.1,1
EMP-03872,Customer Success,Senior,Full-time,Hybrid,29,7.0,81900,6.9,19.2,6.8,4.9,3,29.0,6.4,6.2,7.0,3.3,0
EMP-03873,Engineering,Entry,Full-time,Hybrid,22,0.2,57700,5.2,11.0,6.5,0.1,0,15.6,6.1,7.5,6.8,0.6,0
EMP-03874,Finance,Senior,Full-time,Hybrid,32,7.9,94400,6.8,13.5,7.6,4.5,2,30.1,5.7,6.3,6.8,3.2,0
EMP-03875,Sales,Entry,Full-time,Hybrid,28,2.7,35900,3.5,0.0,7.5,1.6,0,20.9,8.2,6.9,4.4,3.7,0
EMP-03876,Finance,Manager,Part-time,Hybrid,44,8.5,119200,5.9,0.0,8.8,5.5,2,24.8,7.1,8.2,8.6,4.5,0
EMP-03877,Operations,Senior,Full-time,On-site,37,5.1,85500,5.2,6.9,5.7,0.1,1,31.0,6.9,6.2,5.7,7.7,0
EMP-03878,Sales,Senior,Full-time,On-site,41,9.2,92600,7.5,2.7,8.2,7.3,2,24.3,6.3,5.7,7.0,10.3,0
EMP-03879,Engineering,Entry,Part-time,On-site,22,0.9,54600,6.1,3.0,9.2,0.1,0,47.2,6.1,8.5,7.3,11.0,0
EMP-03880,Finance,Mid,Full-time,Hybrid,37,5.1,58700,5.5,0.0,5.7,0.1,1,41.8,6.2,6.4,7.2,0.0,0
EMP-03881,Customer Success,Senior,Full-time,On-site,42,9.0,88800,6.4,13.8,7.8,4.2,3,17.1,5.4,6.0,8.4,7.4,0
EMP-03882,Sales,Entry,Full-time,Hybrid,28,0.9,45500,3.5,0.0,8.2,0.1,0,32.0,9.8,7.8,7.4,0.9,0
EMP-03883,Marketing,Senior,Full-time,On-site,34,6.3,94900,9.0,9.2,6.0,2.5,1,29.0,5.6,5.7,6.0,12.7,1
EMP-03884,Operations,Manager,Full-time,Hybrid,45,9.1,108400,8.1,22.3,5.3,3.9,2,45.9,5.1,7.1,5.4,3.9,0
EMP-03885,Operations,Entry,Full-time,Remote,35,3.8,45900,7.9,16.8,8.0,0.2,1,48.1,5.3,5.3,8.6,12.1,1
EMP-03886,Operations,Senior,Part-time,On-site,44,8.9,98200,5.6,0.5,8.9,1.5,2,26.4,9.3,8.8,8.4,3.2,0
EMP-03887,Customer Success,Manager,Full-time,Remote,33,5.8,119100,5.8,13.3,6.5,5.4,1,31.8,6.0,6.8,5.4,5.5,1
EMP-03888,Operations,Entry,Full-time,On-site,38,3.2,36500,4.6,0.0,7.8,0.2,0,20.8,7.7,8.4,8.2,4.3,0
EMP-03889,HR,Mid,Full-time,Hybrid,36,5.0,66500,5.4,3.7,4.3,0.5,1,21.4,7.0,7.4,7.4,5.5,0
EMP-03890,Customer Success,Mid,Full-time,On-site,21,1.3,42200,6.5,11.5,6.7,0.2,0,32.0,6.0,6.3,7.7,8.7,0
EMP-03891,Marketing,Senior,Full-time,On-site,41,4.9,83800,5.8,3.7,7.1,3.4,1,38.6,9.6,9.2,6.4,6.5,0
EMP-03892,Engineering,Senior,Full-time,Hybrid,36,6.6,101100,7.3,6.9,4.7,3.4,1,30.2,5.9,4.4,6.1,10.2,0
EMP-03893,Marketing,Mid,Full-time,Hybrid,35,5.0,57400,5.3,7.5,6.7,0.3,2,15.4,6.8,7.3,6.9,7.3,0
EMP-03894,Marketing,Mid,Full-time,On-site,44,7.5,64200,5.4,14.7,6.6,4.2,2,18.0,6.2,8.0,6.7,10.8,0
EMP-03895,Operations,Manager,Full-time,Hybrid,42,9.3,104500,5.7,13.5,5.7,8.3,2,19.9,4.8,6.0,6.1,5.6,0
EMP-03896,HR,Entry,Full-time,Hybrid,26,3.5,44000,6.0,13.6,7.2,2.1,1,37.3,5.3,7.1,7.1,4.5,0
EMP-03897,HR,Mid,Full-time,Hybrid,28,4.1,77900,6.3,12.7,5.2,0.6,2,28.3,6.8,7.2,5.6,9.3,0
EMP-03898,Engineering,Mid,Full-time,Hybrid,30,5.1,67900,6.6,2.5,5.7,1.1,2,25.1,5.6,5.8,7.2,10.9,0
EMP-03899,Customer Success,Mid,Full-time,Hybrid,45,6.4,48300,6.2,11.3,6.9,2.0,2,39.3,5.4,8.2,7.3,11.6,0
EMP-03900,Finance,Manager,Full-time,Hybrid,33,7.6,96900,6.2,13.8,7.2,3.6,2,11.8,6.3,6.1,7.0,5.1,0
EMP-03901,Engineering,Senior,Full-time,Hybrid,40,5.7,111500,4.9,11.0,4.8,0.1,1,11.9,8.0,6.2,7.9,5.6,0
EMP-03902,Operations,Senior,Part-time,Hybrid,41,6.8,86900,7.5,18.2,8.3,4.3,2,38.0,6.0,6.4,7.9,8.8,0
EMP-03903,HR,Mid,Full-time,On-site,29,3.4,56100,3.4,0.9,5.3,1.2,0,20.7,7.3,6.2,6.5,0.2,0
EMP-03904,Sales,Entry,Part-time,Hybrid,21,0.2,49900,7.3,13.2,7.5,0.1,0,22.4,7.0,5.0,6.4,6.2,0
EMP-03905,Engineering,Entry,Full-time,Hybrid,21,0.2,52300,5.8,2.6,6.7,0.1,0,36.9,8.1,6.4,4.8,3.3,0
EMP-03906,HR,Manager,Full-time,Hybrid,38,10.1,102400,5.1,9.8,7.9,4.2,2,22.6,6.3,8.3,8.9,3.9,0
EMP-03907,Customer Success,Mid,Full-time,Remote,28,2.1,62300,7.7,14.6,5.0,0.1,0,15.7,6.4,4.5,5.8,13.9,0
EMP-03908,Sales,Entry,Part-time,Hybrid,21,0.7,40500,7.0,2.2,7.3,0.1,1,42.7,5.6,6.1,6.5,7.8,0
EMP-03909,Engineering,Mid,Full-time,On-site,30,3.4,57800,7.8,10.1,7.8,1.2,1,31.2,5.3,6.7,8.6,5.8,0
EMP-03910,HR,Senior,Full-time,Remote,26,5.4,101500,5.3,12.0,8.4,2.5,1,22.2,5.5,6.4,7.8,6.6,0
EMP-03911,Engineering,Mid,Full-time,Hybrid,25,1.7,73300,5.3,0.0,7.1,0.1,0,13.0,6.3,6.9,9.1,1.2,0
EMP-03912,Marketing,Entry,Full-time,On-site,28,2.8,48300,4.2,9.1,7.4,0.1,1,35.7,5.5,8.3,7.3,8.4,0
EMP-03913,Engineering,Senior,Part-time,Remote,39,7.2,85400,5.8,4.6,7.9,5.4,2,20.2,7.5,7.5,7.1,8.6,0
EMP-03914,Sales,Entry,Full-time,Hybrid,26,2.7,46000,6.3,0.0,5.4,0.1,1,31.1,7.8,7.7,8.0,0.0,0
EMP-03915,Marketing,Mid,Part-time,Remote,30,5.9,60400,4.4,0.0,6.6,2.5,2,3.9,5.6,7.3,7.1,4.2,0
EMP-03916,Operations,Entry,Full-time,Remote,31,3.2,32400,7.0,19.6,7.9,0.4,0,51.3,5.4,6.8,7.9,11.3,0
EMP-03917,Sales,Mid,Part-time,Hybrid,30,2.9,83100,6.3,5.6,7.5,0.1,0,31.2,7.9,7.7,6.2,3.3,0
EMP-03918,Sales,Senior,Full-time,Hybrid,40,8.2,84200,7.2,7.1,6.9,5.5,2,27.2,5.9,5.9,8.6,6.0,1
EMP-03919,Sales,Senior,Full-time,Hybrid,32,6.0,99100,6.3,7.6,7.6,2.6,1,31.1,5.1,5.4,6.0,8.1,0
EMP-03920,Customer Success,Senior,Full-time,Hybrid,39,10.1,95100,5.6,14.2,7.0,8.6,2,17.4,6.7,8.8,8.8,8.3,0
EMP-03921,Finance,Entry,Full-time,Remote,27,0.4,54800,4.6,0.0,6.3,0.1,0,6.8,7.2,8.3,6.5,4.3,0
EMP-03922,Marketing,Mid,Full-time,Remote,38,4.2,47400,6.9,0.7,5.9,0.1,2,20.9,6.0,4.2,4.6,8.9,0
EMP-03923,Engineering,Entry,Full-time,Hybrid,25,0.2,41100,4.8,0.0,6.2,0.1,1,33.1,6.1,6.4,6.2,3.4,0
EMP-03924,Finance,Entry,Full-time,On-site,25,1.9,60800,5.6,11.4,2.4,0.1,0,34.3,4.8,4.7,5.1,8.1,0
EMP-03925,Engineering,Mid,Full-time,Remote,29,6.2,74300,6.0,2.1,6.7,4.3,1,26.8,6.6,5.6,7.3,10.4,0
EMP-03926,Sales,Entry,Full-time,Remote,37,5.2,46000,5.0,0.0,6.4,1.0,2,25.0,6.6,5.6,8.3,4.6,0
EMP-03927,Engineering,Entry,Full-time,On-site,28,0.2,51800,5.9,8.2,7.8,0.1,0,19.5,7.7,7.7,5.4,9.1,0
EMP-03928,Engineering,Mid,Full-time,On-site,33,4.7,85400,7.5,0.0,5.7,0.1,1,37.8,6.6,4.8,4.8,8.3,0
EMP-03929,Customer Success,Mid,Full-time,On-site,29,4.8,61200,8.3,15.5,6.2,1.9,2,34.2,6.2,6.3,5.4,7.2,0
EMP-03930,Customer Success,Senior,Full-time,Hybrid,31,6.7,73500,9.5,23.0,6.9,3.9,1,19.6,6.0,5.5,6.6,9.6,1
EMP-03931,Engineering,Mid,Full-time,On-site,40,5.4,59600,6.8,10.0,8.6,0.1,1,13.8,5.9,7.1,5.9,5.7,0
EMP-03932,HR,Mid,Full-time,Hybrid,22,3.3,56900,6.6,0.0,6.2,0.1,0,19.2,5.1,6.1,6.0,0.0,0
EMP-03933,HR,Mid,Full-time,Hybrid,24,1.8,75300,6.0,15.0,6.4,0.1,0,34.7,5.9,7.6,7.6,10.4,0
EMP-03934,Marketing,Senior,Full-time,Hybrid,44,5.7,104700,2.5,2.1,4.9,6.7,1,23.8,5.0,6.5,6.6,4.4,0
EMP-03935,Engineering,Senior,Full-time,Hybrid,31,9.0,87800,5.4,4.1,5.9,4.3,2,40.5,5.7,5.8,4.4,4.5,0
EMP-03936,Sales,Manager,Full-time,Hybrid,35,7.3,104700,3.8,5.7,8.7,3.4,2,11.1,7.9,8.3,8.5,3.5,0
EMP-03937,Finance,Senior,Full-time,On-site,37,8.8,93100,8.4,13.8,4.8,7.4,2,21.8,4.6,5.3,7.3,7.0,1
EMP-03938,Engineering,Mid,Full-time,On-site,35,5.4,85200,5.6,8.7,6.2,2.1,2,9.7,4.7,7.9,8.5,3.0,0
EMP-03939,Sales,Mid,Full-time,Hybrid,24,0.2,60700,5.4,2.0,8.5,0.1,1,29.4,8.1,8.0,6.6,5.8,0
EMP-03940,Sales,Mid,Full-time,On-site,30,2.6,64600,7.2,6.4,6.4,0.1,0,14.5,5.7,6.5,6.1,8.6,0
EMP-03941,Engineering,Mid,Full-time,On-site,34,4.8,77700,5.5,15.6,6.3,2.7,1,24.2,5.0,5.4,5.7,11.4,1
EMP-03942,Customer Success,Entry,Full-time,Remote,26,2.6,48900,7.8,18.5,7.3,0.1,0,18.5,5.9,6.9,7.9,8.0,1
EMP-03943,Operations,Mid,Full-time,Remote,27,6.7,55900,6.1,13.1,5.1,5.3,1,25.4,6.3,6.2,7.5,4.4,0
EMP-03944,Customer Success,Entry,Full-time,Hybrid,26,2.5,41400,7.4,14.9,5.3,3.1,0,38.3,5.7,5.1,6.2,10.8,1
EMP-03945,Operations,Mid,Full-time,Hybrid,44,7.0,55700,6.8,9.4,7.9,2.8,2,27.8,7.8,10.0,8.3,0.0,0
EMP-03946,Marketing,Entry,Full-time,On-site,25,0.9,37200,6.6,9.9,7.2,0.1,0,15.7,7.1,5.9,5.6,3.4,0
EMP-03947,Finance,Entry,Part-time,Hybrid,30,2.0,45600,6.0,1.2,8.2,0.1,0,40.3,6.6,4.8,7.2,4.3,0
EMP-03948,Customer Success,Entry,Full-time,On-site,35,3.0,39200,6.0,8.1,7.1,0.1,0,22.7,5.6,5.1,5.1,10.2,0
EMP-03949,Sales,Senior,Full-time,Hybrid,41,7.2,87000,5.7,5.1,6.5,4.6,2,15.3,4.5,6.5,7.9,3.3,0
EMP-03950,Operations,Entry,Full-time,On-site,25,2.9,33400,3.1,2.8,3.6,0.1,0,34.8,7.4,7.7,6.4,0.4,0
EMP-03951,Sales,Senior,Full-time,Remote,27,5.0,96700,6.7,7.3,6.5,0.8,1,36.2,6.0,5.9,7.0,8.2,0
EMP-03952,Engineering,Senior,Full-time,Hybrid,37,7.1,112700,6.4,0.0,6.2,2.6,2,30.5,7.4,6.4,8.9,6.2,0
EMP-03953,Finance,Mid,Full-time,Hybrid,36,4.3,68600,5.5,19.4,7.0,0.1,1,27.1,6.6,7.7,6.9,11.0,1
EMP-03954,HR,Mid,Full-time,Hybrid,35,5.0,83800,7.0,10.5,7.2,0.9,2,32.8,7.0,6.6,8.7,2.7,0
EMP-03955,Marketing,Mid,Full-time,Hybrid,26,2.8,57300,7.3,5.8,4.9,0.1,0,26.2,6.1,7.1,4.1,8.7,0
EMP-03956,Customer Success,Entry,Full-time,Hybrid,24,4.2,39200,8.1,16.0,5.6,0.1,2,37.5,4.7,4.5,7.5,8.1,0
EMP-03957,Operations,Mid,Full-time,On-site,39,5.1,69400,8.1,18.4,7.5,1.7,1,10.3,5.6,7.8,8.2,7.1,0
EMP-03958,Operations,Senior,Full-time,On-site,35,5.3,70500,6.8,18.5,9.0,3.0,2,34.4,7.0,5.7,5.0,7.1,0
EMP-03959,Customer Success,Mid,Full-time,Hybrid,31,5.8,59800,7.9,11.9,5.2,1.4,2,16.6,4.3,5.5,7.4,11.0,0
EMP-03960,Sales,Manager,Full-time,On-site,40,8.1,114100,5.8,10.3,8.1,6.2,2,14.6,5.8,5.9,8.3,13.4,0
EMP-03961,Engineering,Mid,Full-time,Hybrid,40,5.6,88900,6.9,13.6,8.3,3.3,1,19.7,5.6,6.1,7.4,11.3,1
EMP-03962,Marketing,Manager,Part-time,Hybrid,46,9.6,91600,7.9,25.9,8.0,7.4,2,34.9,3.2,5.3,7.6,14.1,1
EMP-03963,Engineering,Senior,Full-time,On-site,27,5.3,92500,5.5,7.5,6.3,1.8,1,35.8,7.0,8.2,6.7,4.0,0
EMP-03964,Sales,Senior,Full-time,Hybrid,30,6.3,87800,6.9,15.2,5.2,2.7,2,29.9,4.9,5.9,7.3,6.1,0
EMP-03965,Finance,Entry,Full-time,Remote,21,0.5,44300,5.4,12.2,9.4,0.1,1,41.8,8.1,6.6,7.2,5.2,0
EMP-03966,Finance,Mid,Full-time,On-site,34,6.5,63800,9.1,18.9,6.7,4.9,1,23.0,6.1,5.9,6.9,7.1,1
